Latitude__,Longitude,Date,Month,Year,Species,Size (feet),Encounters
-12.187,134.584,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.186,134.124,2022-08-24,8,2022,Crocodylus porosus,8.0,1
-12.186,134.513,2022-08-24,8,2022,Crocodylus porosus,9.0,1
-12.186,134.515,2022-08-24,8,2022,Crocodylus porosus,12.0,2
-12.186,134.537,2022-08-24,8,2022,Crocodylus porosus,16.0,1
-12.186,134.556,2022-08-24,8,2022,Crocodylus porosus,4.5,2
-12.186,134.557,2022-08-24,8,2022,Crocodylus porosus,2.0,1
-12.186,134.558,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.186,134.569,2022-08-24,8,2022,Crocodylus porosus,9.0,1
-12.186,134.575,2022-08-24,8,2022,Crocodylus porosus,9.0,1
-12.186,134.608,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.185,134.514,2022-08-24,8,2022,Crocodylus porosus,2.0,1
-12.185,134.56,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.185,134.573,2022-08-24,8,2022,Crocodylus porosus,13.0,1
-12.185,134.608,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.184,134.533,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.184,134.555,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.184,134.56,2022-08-24,8,2022,Crocodylus porosus,8.0,1
-12.184,134.581,2022-08-24,8,2022,Crocodylus,0.0,1
-12.184,134.604,2022-08-23,8,2022,Crocodylus,0.0,1
-12.184,134.606,2022-08-23,8,2022,Crocodylus porosus,9.0,1
-12.183,134.137,2022-08-24,8,2022,Crocodylus,0.0,1
-12.183,134.549,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.183,134.56,2022-08-24,8,2022,Crocodylus porosus,2.0,1
-12.183,134.561,2022-08-24,8,2022,Crocodylus,0.0,1
-12.183,134.602,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.183,134.603,2022-08-23,8,2022,Crocodylus porosus,6.0,1
-12.183,134.604,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.182,134.134,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.182,134.556,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.182,134.563,2022-08-24,8,2022,Crocodylus porosus,3.0,1
-12.182,134.602,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.181,134.129,2022-08-24,8,2022,Crocodylus porosus,14.0,1
-12.181,134.231,2022-08-25,8,2022,Crocodylus,0.0,1
-12.181,134.549,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.181,134.556,2022-08-24,8,2022,Crocodylus porosus,6.0,1
-12.181,134.564,2022-08-24,8,2022,Crocodylus porosus,5.0,1
-12.181,134.573,2022-08-24,8,2022,Crocodylus porosus,10.666666666666666,3
-12.181,134.579,2022-08-24,8,2022,Crocodylus,0.0,1
-12.181,134.58,2022-08-24,8,2022,Crocodylus porosus,2.0,1
-12.181,134.601,2022-08-23,8,2022,Crocodylus porosus,14.5,2
-12.181,134.602,2022-08-23,8,2022,Crocodylus,0.0,1
-12.18,134.228,2022-08-25,8,2022,Crocodylus porosus,10.0,1
-12.18,134.555,2022-08-24,8,2022,Crocodylus porosus,4.0,1
-12.18,134.564,2022-08-24,8,2022,Crocodylus porosus,4.5,2
-12.18,134.576,2022-08-24,8,2022,Crocodylus porosus,15.0,1
-12.179,134.234,2022-08-25,8,2022,Crocodylus,0.0,1
-12.179,134.559,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.179,134.56,2022-08-24,8,2022,Crocodylus porosus,6.333333333333333,3
-12.179,134.572,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.179,134.577,2022-08-24,8,2022,Crocodylus porosus,4.0,1
-12.179,134.578,2022-08-24,8,2022,Crocodylus,0.0,2
-12.179,134.579,2022-08-24,8,2022,Crocodylus porosus,14.0,1
-12.178,134.129,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.178,134.563,2022-08-24,8,2022,Crocodylus porosus,8.0,1
-12.178,134.564,2022-08-24,8,2022,Crocodylus porosus,6.0,1
-12.178,134.572,2022-08-24,8,2022,Crocodylus,0.0,1
-12.177,134.138,2022-08-24,8,2022,Crocodylus porosus,6.5,2
-12.177,134.245,2022-08-25,8,2022,Crocodylus porosus,12.0,2
-12.177,134.573,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.176,134.125,2022-08-24,8,2022,Crocodylus porosus,9.0,1
-12.176,134.132,2022-08-24,8,2022,Crocodylus porosus,10.0,2
-12.176,134.135,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.176,134.224,2022-08-25,8,2022,Crocodylus,0.0,1
-12.176,134.6,2022-08-23,8,2022,Crocodylus porosus,12.0,2
-12.175,134.598,2022-08-23,8,2022,Crocodylus porosus,2.0,1
-12.174,134.223,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.174,134.233,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.174,134.241,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.174,134.597,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.173,134.573,2022-08-24,8,2022,Crocodylus porosus,2.0,2
-12.173,134.581,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.172,134.574,2022-08-24,8,2022,Crocodylus porosus,8.0,1
-12.172,134.586,2022-08-23,8,2022,Crocodylus porosus,9.0,1
-12.172,134.592,2022-08-23,8,2022,Crocodylus porosus,4.5,2
-12.172,134.593,2022-08-23,8,2022,Crocodylus,0.0,1
-12.171,134.125,2022-08-24,8,2022,Crocodylus porosus,8.5,2
-12.171,134.126,2022-08-24,8,2022,Crocodylus porosus,6.0,1
-12.171,134.147,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.171,134.148,2022-08-24,8,2022,Crocodylus porosus,13.0,1
-12.171,134.575,2022-08-24,8,2022,Crocodylus,0.0,1
-12.171,134.581,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.171,134.583,2022-08-23,8,2022,Crocodylus,0.0,1
-12.171,134.586,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.171,134.587,2022-08-23,8,2022,Crocodylus,0.0,1
-12.17,134.152,2022-08-24,8,2022,Crocodylus porosus,9.5,2
-12.17,134.576,2022-08-24,8,2022,Crocodylus porosus,3.0,1
-12.17,134.58,2022-08-24,8,2022,Crocodylus,0.0,1
-12.169,134.156,2022-08-24,8,2022,Crocodylus,0.0,1
-12.169,134.58,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.168,134.128,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.168,134.578,2022-08-24,8,2022,Crocodylus porosus,4.0,3
-12.168,134.582,2022-08-23,8,2022,Crocodylus porosus,9.0,1
-12.167,134.129,2022-08-24,8,2022,Crocodylus porosus,14.0,1
-12.167,134.144,2022-08-24,8,2022,Crocodylus porosus,13.0,1
-12.166,134.225,2022-08-25,8,2022,Crocodylus,0.0,2
-12.166,134.226,2022-08-25,8,2022,Crocodylus,0.0,1
-12.166,134.584,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.165,134.159,2022-08-24,8,2022,Crocodylus porosus,6.0,1
-12.164,134.16,2022-08-24,8,2022,Crocodylus porosus,12.0,1
-12.164,134.231,2022-08-25,8,2022,Crocodylus,0.0,1
-12.164,134.587,2022-08-23,8,2022,Crocodylus porosus,15.0,1
-12.164,134.588,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.163,134.593,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.162,134.126,2022-08-24,8,2022,Crocodylus porosus,6.0,1
-12.161,134.127,2022-08-24,8,2022,Crocodylus,0.0,1
-12.161,134.594,2022-08-23,8,2022,Crocodylus,0.0,1
-12.16,134.163,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.158,134.222,2022-08-25,8,2022,Crocodylus,0.0,1
-12.158,134.595,2022-08-23,8,2022,Crocodylus porosus,10.666666666666666,3
-12.157,134.138,2022-08-24,8,2022,Crocodylus,0.0,1
-12.157,134.593,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.156,134.22,2022-08-25,8,2022,Crocodylus,0.0,1
-12.155,134.124,2022-08-24,8,2022,Crocodylus,0.0,1
-12.155,134.171,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.154,134.124,2022-08-24,8,2022,Crocodylus porosus,11.0,2
-12.154,134.217,2022-08-25,8,2022,Crocodylus porosus,5.0,1
-12.153,134.132,2022-08-24,8,2022,Crocodylus,0.0,1
-12.153,134.173,2022-08-24,8,2022,Crocodylus porosus,11.0,1
-12.152,134.124,2022-08-24,8,2022,Crocodylus porosus,5.5,2
-12.152,134.131,2022-08-24,8,2022,Crocodylus,0.0,2
-12.152,134.169,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.152,134.219,2022-08-25,8,2022,Crocodylus porosus,7.0,1
-12.15,134.123,2022-08-24,8,2022,Crocodylus porosus,13.0,1
-12.15,134.593,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.149,134.13,2022-08-24,8,2022,Crocodylus porosus,3.0,1
-12.149,134.173,2022-08-24,8,2022,Crocodylus,0.0,1
-12.149,134.207,2022-08-25,8,2022,Crocodylus,0.0,1
-12.149,134.221,2022-08-25,8,2022,Crocodylus porosus,16.0,1
-12.148,134.128,2022-08-24,8,2022,Crocodylus,0.0,2
-12.148,134.204,2022-08-25,8,2022,Crocodylus,0.0,1
-12.148,134.59,2022-08-23,8,2022,Crocodylus porosus,14.0,1
-12.147,134.123,2022-08-24,8,2022,Crocodylus porosus,2.0,1
-12.147,134.174,2022-08-24,8,2022,Crocodylus porosus,12.0,1
-12.147,134.216,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.146,134.124,2022-08-24,8,2022,Crocodylus porosus,11.0,2
-12.146,134.127,2022-08-24,8,2022,Crocodylus,0.0,1
-12.146,134.128,2022-08-24,8,2022,Crocodylus porosus,12.0,1
-12.146,134.215,2022-08-25,8,2022,Crocodylus porosus,9.0,1
-12.146,134.216,2022-08-25,8,2022,Crocodylus,0.0,1
-12.146,134.589,2022-08-23,8,2022,Crocodylus,0.0,1
-12.145,134.198,2022-08-25,8,2022,Crocodylus,0.0,1
-12.145,134.204,2022-08-25,8,2022,Crocodylus porosus,9.0,1
-12.145,134.213,2022-08-25,8,2022,Crocodylus porosus,5.0,2
-12.145,134.587,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.144,134.194,2022-08-25,8,2022,Crocodylus,0.0,1
-12.144,134.195,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.144,134.206,2022-08-25,8,2022,Crocodylus,0.0,1
-12.144,134.587,2022-08-23,8,2022,Crocodylus,0.0,1
-12.143,134.589,2022-08-23,8,2022,Crocodylus,0.0,1
-12.142,134.194,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.142,134.594,2022-08-23,8,2022,Crocodylus porosus,13.0,1
-12.142,134.595,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.141,134.595,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.14,134.199,2022-08-25,8,2022,Crocodylus,0.0,1
-12.139,134.182,2022-08-24,8,2022,Crocodylus porosus,5.0,2
-12.138,134.183,2022-08-24,8,2022,Crocodylus porosus,10.0,1
-12.138,134.597,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.137,134.2,2022-08-25,8,2022,Crocodylus porosus,12.0,1
-12.137,134.201,2022-08-25,8,2022,Crocodylus porosus,13.0,1
-12.137,134.203,2022-08-25,8,2022,Crocodylus porosus,6.0,2
-12.136,134.591,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.135,134.593,2022-08-23,8,2022,Crocodylus porosus,13.0,1
-12.135,134.594,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.131,134.585,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.13,134.585,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.129,134.587,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.126,134.577,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.126,134.58,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.126,134.584,2022-08-23,8,2022,Crocodylus,0.0,1
-12.123,134.577,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.121,134.589,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.119,134.584,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.119,134.585,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.119,134.588,2022-08-23,8,2022,Crocodylus,0.0,1
-12.115,134.592,2022-08-23,8,2022,Crocodylus porosus,14.0,1
-12.107,134.593,2022-08-23,8,2022,Crocodylus,0.0,1
-12.105,134.593,2022-08-23,8,2022,Crocodylus porosus,11.0,1
-12.104,134.593,2022-08-23,8,2022,Crocodylus porosus,12.0,1
-12.103,134.593,2022-08-23,8,2022,Crocodylus porosus,13.0,1
-12.101,134.596,2022-08-23,8,2022,Crocodylus,0.0,1
-12.099,134.597,2022-08-23,8,2022,Crocodylus,0.0,2
-12.098,134.598,2022-08-23,8,2022,Crocodylus porosus,10.0,1
-12.098,134.599,2022-08-23,8,2022,Crocodylus porosus,13.0,1
-12.093,134.607,2022-08-23,8,2022,Crocodylus,0.0,1
-12.092,134.608,2022-08-23,8,2022,Crocodylus,0.0,1
-12.08,134.607,2022-08-23,8,2022,Crocodylus porosus,5.5,2
-12.076,134.602,2022-08-23,8,2022,Crocodylus porosus,15.0,1
-12.069,134.587,2022-08-23,8,2022,Crocodylus,0.0,1
-11.422,132.176,2022-08-07,8,2022,Crocodylus porosus,14.0,1
-11.42,132.175,2022-08-07,8,2022,Crocodylus,0.0,1
-11.42,132.176,2022-08-07,8,2022,Crocodylus,0.0,1
-11.417,132.212,2022-08-06,8,2022,Crocodylus porosus,12.0,1
-11.416,132.21,2022-08-06,8,2022,Crocodylus porosus,8.0,1
-11.414,132.167,2022-08-07,8,2022,Crocodylus,0.0,1
-11.414,132.208,2022-08-06,8,2022,Crocodylus porosus,14.0,1
-11.413,132.169,2022-08-07,8,2022,Crocodylus,0.0,1
-11.412,132.16,2022-08-07,8,2022,Crocodylus porosus,10.0,1
-11.411,132.207,2022-08-06,8,2022,Crocodylus,0.0,1
-11.41,132.207,2022-08-06,8,2022,Crocodylus,0.0,1
-11.408,132.207,2022-08-06,8,2022,Crocodylus porosus,13.0,1
-11.406,132.208,2022-08-06,8,2022,Crocodylus,0.0,1
-11.402,132.178,2022-08-07,8,2022,Crocodylus porosus,9.0,1
-11.399,132.206,2022-08-06,8,2022,Crocodylus porosus,13.0,1
-11.398,132.176,2022-08-07,8,2022,Crocodylus porosus,12.0,1
-11.398,132.199,2022-08-06,8,2022,Crocodylus,0.0,1
-11.391,132.198,2022-08-06,8,2022,Crocodylus,0.0,1
-11.39,132.197,2022-08-06,8,2022,Crocodylus,0.0,1
-11.383,132.149,2022-08-07,8,2022,Crocodylus,0.0,1
-11.382,132.199,2022-08-06,8,2022,Crocodylus,0.0,1
-11.381,132.189,2022-08-06,8,2022,Crocodylus porosus,9.333333333333334,3
-11.381,132.198,2022-08-06,8,2022,Crocodylus,0.0,1
-11.377,132.148,2022-08-07,8,2022,Crocodylus,0.0,1
-11.374,132.154,2022-08-07,8,2022,Crocodylus,0.0,1
-11.369,132.218,2022-08-06,8,2022,Crocodylus,0.0,1
-11.366,132.229,2022-08-06,8,2022,Crocodylus,0.0,1
-11.364,132.23,2022-08-06,8,2022,Crocodylus,0.0,1
-11.363,132.154,2022-08-07,8,2022,Crocodylus porosus,8.0,1
-11.361,132.206,2022-08-06,8,2022,Crocodylus porosus,11.0,2
-11.359,132.231,2022-08-06,8,2022,Crocodylus porosus,10.0,1
-11.358,132.207,2022-08-06,8,2022,Crocodylus,0.0,1
-11.355,132.149,2022-08-07,8,2022,Crocodylus,0.0,1
-11.353,132.124,2022-08-07,8,2022,Crocodylus porosus,2.0,1
-11.351,132.123,2022-08-07,8,2022,Crocodylus,0.0,1
-11.347,132.123,2022-08-07,8,2022,Crocodylus,0.0,1
-11.346,132.123,2022-08-07,8,2022,Crocodylus,0.0,1
-11.345,132.236,2022-08-06,8,2022,Crocodylus porosus,10.0,1
-11.343,132.119,2022-08-07,8,2022,Crocodylus porosus,10.0,1
-11.343,132.237,2022-08-06,8,2022,Crocodylus porosus,5.0,2
-11.341,132.151,2022-08-07,8,2022,Crocodylus,0.0,1
-11.34,132.113,2022-08-07,8,2022,Crocodylus porosus,12.0,1
